facility_id,facility_name,city,zip,inspection_date,n_violations,n_critical,n_categories,has_temperature,has_handwashing,has_pests,has_sourcing,has_permit,prior_visits,prior_viol_sum,prior_crit_sum,prior_viol_avg,days_since_last,month,dow,is_summer,tmax,tmin,tavg,prcp,target_critical
FA0000169,1 NORTH STEAKHOUSE,HAMPTON BAYS,11946.0,2024-01-19 04:32:00,28,14,6,1,1,0,0,1,0,0,0,0.0,-1.0,1,4,0,31.0,24.0,27.5,0.0,1
FA0000169,1 NORTH STEAKHOUSE,HAMPTON BAYS,11946.0,2025-02-21 00:10:00,25,10,6,1,1,1,0,1,1,28,14,28.0,398.0,2,4,0,,,,,1
FA0000170,DOPO LA SPIAGGIA,EAST HAMPTON,11937.0,2024-08-26 22:20:00,22,14,6,1,1,0,0,1,0,0,0,0.0,-1.0,8,0,1,85.0,65.0,75.0,0.3,1
FA0000170,DOPO LA SPIAGGIA,EAST HAMPTON,11937.0,2025-07-17 23:43:00,24,12,5,1,1,0,0,1,1,22,14,22.0,325.0,7,3,1,,,,,1
FA0000171,SEA LEVELS RESTAURANT,BRIGHTWATERS,11718.0,2024-07-10 21:40:00,19,8,4,1,0,0,0,1,0,0,0,0.0,-1.0,7,2,1,83.0,76.0,79.5,0.0,1
FA0000172,RUBY SOHO'S,LINDENHURST,11757.0,2024-09-19 18:14:00,12,9,5,1,1,0,0,1,0,0,0,0.0,-1.0,9,3,0,84.0,67.0,75.5,0.0,0
FA0000173,THREE VILLAGE INN,STONY BROOK,11790.0,2024-05-29 20:07:00,21,16,6,1,1,0,1,1,0,0,0,0.0,-1.0,5,2,0,78.0,57.0,67.5,0.16,1
FA0000173,THREE VILLAGE INN,STONY BROOK,11790.0,2025-11-20 18:56:00,11,9,5,1,1,0,0,1,1,21,16,21.0,539.0,11,3,0,,,,,0
FA0000174,CAVANAUGH'S,BLUE POINT,11715.0,2024-04-16 17:14:00,18,10,5,1,1,0,0,1,0,0,0,0.0,-1.0,4,1,0,70.0,44.0,57.0,0.0,1
FA0000175,BOBBIQUE,PATCHOGUE,11772.0,2024-04-29 19:55:00,17,13,5,1,1,0,0,1,0,0,0,0.0,-1.0,4,0,0,81.0,53.0,67.0,0.0,1
FA0000175,BOBBIQUE,PATCHOGUE,11772.0,2025-03-31 19:52:00,17,9,5,1,1,0,0,1,1,17,13,17.0,335.0,3,0,0,,,,,1
FA0000176,ARMIN & JUDY,BRIDGEHAMPTON,11932.0,2024-03-13 17:49:00,13,6,5,1,1,0,0,1,0,0,0,0.0,-1.0,3,2,0,55.0,34.0,44.5,0.0,0
FA0000176,ARMIN & JUDY,BRIDGEHAMPTON,11932.0,2025-05-01 19:28:00,14,6,7,1,1,0,0,1,1,13,6,13.0,414.0,5,3,0,,,,,0
FA0000177,BETH'S CAFE,QUOGUE,11959.0,2024-08-14 14:50:00,14,9,5,1,1,0,0,1,0,0,0,0.0,-1.0,8,2,1,86.0,63.0,74.5,0.0,0
FA0000177,BETH'S CAFE,QUOGUE,11959.0,2025-06-16 16:46:00,25,16,6,1,1,0,0,1,1,14,9,14.0,306.0,6,0,1,,,,,1
FA0000178,SHENNANIGANS CAFE,RONKONKOMA,11779.0,2024-02-16 21:03:00,21,8,6,1,1,0,0,1,0,0,0,0.0,-1.0,2,4,0,41.0,30.0,35.5,0.0,1
FA0000178,SHENNANIGANS CAFE,RONKONKOMA,11779.0,2025-05-21 19:50:00,19,7,6,1,1,0,0,1,1,21,8,21.0,459.0,5,2,0,,,,,1
FA0000179,VIN SUR VINGT,SAG HARBOR,11963.0,2024-08-30 20:42:00,28,15,5,1,1,0,0,1,0,0,0,0.0,-1.0,8,4,1,75.0,63.0,69.0,0.0,1
FA0000179,VIN SUR VINGT,SAG HARBOR,11963.0,2025-07-24 21:07:00,29,15,5,1,1,0,0,1,1,28,15,28.0,328.0,7,3,1,,,,,1
FA0000180,QUOGUE CLUB,QUOGUE,11959.0,2024-03-15 16:30:00,14,8,7,1,1,0,0,1,0,0,0,0.0,-1.0,3,4,0,72.0,45.0,58.5,0.0,0
FA0000180,QUOGUE CLUB,QUOGUE,11959.0,2025-03-20 17:27:00,9,2,5,1,1,0,0,1,1,14,8,14.0,370.0,3,3,0,,,,,0
FA0000181,OLD CITY PUBLIC HOUSE,RONKONKOMA,11779.0,2024-07-17 18:29:00,15,7,5,1,1,0,0,1,0,0,0,0.0,-1.0,7,2,1,86.0,74.0,80.0,0.01,0
FA0000182,SOUTHAMPTON SOCIAL CLUB,SOUTHAMPTON,11968.0,2024-08-23 01:34:00,6,2,4,0,1,0,0,1,0,0,0,0.0,-1.0,8,4,1,81.0,57.0,69.0,0.0,0
FA0000182,SOUTHAMPTON SOCIAL CLUB,SOUTHAMPTON,11968.0,2025-07-24 23:25:00,6,3,4,1,1,0,0,1,1,6,2,6.0,335.0,7,3,1,,,,,0
FA0000183,FARM COUNTRY KITCHEN,RIVERHEAD,11901.0,2024-04-29 15:06:00,29,14,6,1,1,0,0,1,0,0,0,0.0,-1.0,4,0,0,81.0,53.0,67.0,0.0,1
FA0000184,THE SHIPYARD,GREENPORT,11944.0,2024-09-16 22:12:00,3,3,1,1,0,0,0,0,0,0,0,0.0,-1.0,9,0,0,76.0,51.0,63.5,0.0,0
FA0000185,BASEBALL HEAVEN,YAPHANK,11980.0,2024-10-24 21:03:00,14,6,6,1,1,0,0,1,0,0,0,0.0,-1.0,10,3,0,71.0,54.0,62.5,0.01,0
FA0000186,AEGEAN GRILL,EAST NORTHPORT,11731.0,2024-08-28 18:11:00,15,10,5,1,1,0,0,1,0,0,0,0.0,-1.0,8,2,1,91.0,72.0,81.5,0.0,0
FA0000186,ALMA COCINA,EAST NORTHPORT,11731.0,2025-08-22 20:16:00,11,6,5,1,1,0,0,0,1,15,10,15.0,359.0,8,4,1,,,,,0
FA0000187,CANAL CAFE,HAMPTON BAYS,11946.0,2024-07-24 17:42:00,22,12,5,1,1,0,0,1,0,0,0,0.0,-1.0,7,2,1,82.0,73.0,77.5,0.0,1
FA0000187,CANAL CAFE,HAMPTON BAYS,11946.0,2025-04-11 20:07:00,21,13,5,1,1,0,0,1,1,22,12,22.0,261.0,4,4,0,,,,,1
FA0000188,STANDARD REC,PATCHOGUE,11772.0,2024-11-01 20:41:00,17,9,5,1,1,0,0,1,0,0,0,0.0,-1.0,11,4,0,75.0,54.0,64.5,0.0,1
FA0000188,STANDARD REC,PATCHOGUE,11772.0,2025-11-07 20:09:00,21,11,5,1,1,0,0,1,1,17,9,17.0,370.0,11,4,0,,,,,1
FA0000189,NISEN SUSHI,COMMACK,11725.0,2024-02-20 20:50:00,28,16,5,1,1,0,0,1,0,0,0,0.0,-1.0,2,1,0,37.0,18.0,27.5,0.0,1
FA0000190,LOVE LANE KITCHEN,MATTITUCK,11952.0,2024-01-25 19:00:00,20,12,5,1,1,0,0,1,0,0,0,0.0,-1.0,1,3,0,57.0,45.0,51.0,0.24,1
FA0000195,SUBWAY,SHIRLEY,11967.0,2024-06-05 19:46:00,10,7,5,1,1,0,0,1,0,0,0,0.0,-1.0,6,2,1,78.0,60.0,69.0,0.02,0
FA0000195,SUBWAY,SHIRLEY,11967.0,2025-04-09 13:46:00,1,1,1,1,0,0,0,0,1,10,7,10.0,307.0,4,2,0,,,,,0
FA0000196,MARCONI MANOR,ISLIP,11751.0,2024-06-05 19:23:00,14,9,4,1,0,0,0,1,0,0,0,0.0,-1.0,6,2,1,78.0,60.0,69.0,0.02,0
FA0000197,LICS ICE CREAM,NORTHPORT,11768.0,2024-02-21 20:33:00,3,2,1,0,0,0,0,0,0,0,0,0.0,-1.0,2,2,0,38.0,18.0,28.0,0.0,0
FA0000197,LICS ICE CREAM,NORTHPORT,11768.0,2025-04-25 14:54:00,4,3,3,0,1,0,0,1,1,3,2,3.0,428.0,4,4,0,,,,,0
FA0000198,QUINCHOS,MONTAUK,11954.0,2024-04-18 19:17:00,17,10,5,1,1,0,0,1,0,0,0,0.0,-1.0,4,3,0,47.0,43.0,45.0,0.25,1
FA0000198,QUINCHOS,MONTAUK,11954.0,2025-03-05 18:47:00,6,5,3,1,1,0,0,1,1,17,10,17.0,320.0,3,2,0,,,,,0
FA0000199,SHRINE OF OUR LADY OF THE ISLAND,MANORVILLE,11949.0,2024-07-25 19:38:00,19,4,5,1,1,0,0,1,0,0,0,0.0,-1.0,7,3,1,86.0,67.0,76.5,0.0,1
FA0000200,SPIRO'S RESTAURANT,ROCKY POINT,11778.0,2025-04-10 20:29:00,30,18,6,1,1,0,0,1,0,0,0,0.0,-1.0,4,3,0,,,,,1
FA0000200,SPIRO'S RESTAURANT,ROCKY POINT,11778.0,2025-12-18 21:34:00,26,12,6,1,1,0,0,1,1,30,18,30.0,252.0,12,3,0,,,,,1
FA0000202,TINA'S ITALIAN ICES,PATCHOGUE,11772.0,2024-07-15 19:40:00,12,6,5,1,1,0,0,1,0,0,0,0.0,-1.0,7,0,1,88.0,76.0,82.0,,0
FA0000202,TINA'S ITALIAN ICES,PATCHOGUE,11772.0,2025-05-19 20:19:00,12,7,5,1,1,0,0,1,1,12,6,12.0,308.0,5,0,0,,,,,0
FA0000203,TELLERS NEXT DOOR,ISLIP,11751.0,2024-09-03 18:20:00,12,6,5,1,1,0,0,1,0,0,0,0.0,-1.0,9,1,0,74.0,51.0,62.5,0.0,0
FA0000204,NOAH'S,GREENPORT,11944.0,2025-10-27 21:51:00,12,6,5,1,1,0,0,1,0,0,0,0.0,-1.0,10,0,0,,,,,0
FA0000205,IL GIARDINO RESTAURANT,AQUEBOGUE,11931.0,2024-04-04 23:29:00,4,4,2,1,0,0,0,1,0,0,0,0.0,-1.0,4,3,0,47.0,35.0,41.0,0.16,0
FA0000207,LUCHARITOS,GREENPORT,11944.0,2024-11-22 19:54:00,9,5,5,1,1,0,0,1,0,0,0,0.0,-1.0,11,4,0,46.0,38.0,42.0,0.14,0
FA0000207,LUCHARITOS,GREENPORT,11944.0,2025-11-19 20:10:00,18,8,5,1,0,0,0,1,1,9,5,9.0,362.0,11,2,0,,,,,1
FA0000208,ELLA'S RESTAURANT,HUNTINGTON,11743.0,2024-05-05 21:46:00,17,11,5,1,1,0,0,1,0,0,0,0.0,-1.0,5,6,0,54.0,48.0,51.0,0.26,1
FA0000208,ELLA'S RESTAURANT,HUNTINGTON,11743.0,2024-12-09 22:27:00,8,3,3,0,1,0,0,1,1,17,11,17.0,218.0,12,0,0,54.0,29.0,41.5,0.28,0
FA0000209,CHINA GOURMET,KINGS PARK,11754.0,2024-06-05 19:34:00,21,10,5,1,1,0,0,1,0,0,0,0.0,-1.0,6,2,1,78.0,60.0,69.0,0.02,1
FA0000209,CHINA GOURMET,KINGS PARK,11754.0,2025-08-19 20:52:00,23,11,5,1,1,0,0,1,1,21,10,21.0,440.0,8,1,1,,,,,1
FA0000210,COPENHAGEN BAKERY,NORTHPORT,11768.0,2024-10-10 13:16:00,18,14,5,1,1,0,0,1,0,0,0,0.0,-1.0,10,3,0,64.0,47.0,55.5,0.0,1
FA0000210,COPENHAGEN BAKERY,NORTHPORT,11768.0,2025-11-19 18:13:00,12,7,4,1,0,0,0,1,1,18,14,18.0,405.0,11,2,0,,,,,0
FA0000211,TOMASINA'S PIZZA & PASTA,WEST ISLIP,11795.0,2024-01-24 05:00:00,18,8,5,1,1,0,0,1,0,0,0,0.0,-1.0,1,2,0,50.0,35.0,42.5,0.02,1
FA0000211,PARINI PIZZA & PASTA,WEST ISLIP,11795.0,2024-04-09 04:00:00,22,9,5,1,1,0,0,1,1,18,8,18.0,75.0,4,1,0,72.0,45.0,58.5,0.0,1
FA0000211,JB BENEDETTO'S PIZZA & PASTA,WEST ISLIP,11795.0,2025-04-24 16:12:00,16,7,5,1,1,0,0,1,2,40,17,20.0,380.0,4,3,0,,,,,0
FA0000212,LULU'S LOBSTER INNE,BRIGHTWATERS,11718.0,2024-02-07 19:49:00,24,14,6,1,1,0,0,1,0,0,0,0.0,-1.0,2,2,0,47.0,22.0,34.5,0.0,1
FA0000212,BAHIA RESTAURANT & BAR L.I.,BRIGHTWATERS,11718.0,2025-05-07 13:24:00,17,8,5,1,1,0,0,1,1,24,14,24.0,454.0,5,2,0,,,,,1
FA0000213,BAYBERRY,ISLIP,11751.0,2025-01-23 19:27:00,16,10,5,1,1,0,0,1,0,0,0,0.0,-1.0,1,3,0,,,,,0
FA0000214,THE LINWOOD RESTAURANT AND COCKTAILS,BAY SHORE,11706.0,2024-03-13 20:29:00,16,7,4,1,1,0,0,1,0,0,0,0.0,-1.0,3,2,0,55.0,34.0,44.5,0.0,0
FA0000214,FATWOOD HOSPITALITY LLC,BAY SHORE,11706.0,2025-05-22 21:14:00,9,4,3,0,1,0,0,1,1,16,7,16.0,435.0,5,3,0,,,,,0
FA0000215,MI TIERRITA RESTAURANT,BRENTWOOD,11717.0,2024-01-12 20:23:00,13,8,5,1,1,0,0,1,0,0,0,0.0,-1.0,1,4,0,50.0,30.0,40.0,0.03,0
FA0000215,MI TIERRITA RESTAURANT,BRENTWOOD,11717.0,2025-02-21 20:07:00,13,5,5,1,1,0,0,1,1,13,8,13.0,405.0,2,4,0,,,,,0
FA0000216,LUCA,STONY BROOK,11790.0,2024-02-08 20:25:00,14,9,5,1,1,0,0,1,0,0,0,0.0,-1.0,2,3,0,48.0,25.0,36.5,0.0,0
FA0000216,LUCA,STONY BROOK,11790.0,2025-03-12 19:46:00,13,7,4,1,1,0,0,1,1,14,9,14.0,397.0,3,2,0,,,,,0
FA0000217,TULA KITCHEN AND LOUNGE,BAY SHORE,11706.0,2024-01-24 16:07:00,12,4,4,1,0,0,0,1,0,0,0,0.0,-1.0,1,2,0,50.0,35.0,42.5,0.02,0
FA0000217,TULA KITCHEN AND LOUNGE,BAY SHORE,11706.0,2025-02-05 17:30:00,11,5,5,1,1,0,0,1,1,12,4,12.0,378.0,2,2,0,,,,,0
FA0000218,BOSTWICK'S CHOWDER HOUSE,EAST HAMPTON,11937.0,2024-07-24 17:04:00,11,7,5,1,1,0,0,1,0,0,0,0.0,-1.0,7,2,1,82.0,73.0,77.5,0.0,0
FA0000218,BOSTWICK'S CHOWDER HOUSE,EAST HAMPTON,11937.0,2025-05-29 20:15:00,20,9,6,1,1,0,0,1,1,11,7,11.0,309.0,5,3,0,,,,,1
FA0000219,ZAN'S KOSHER DELI,LAKE GROVE,11755.0,2024-01-18 22:09:00,24,12,5,1,1,0,0,1,0,0,0,0.0,-1.0,1,3,0,32.0,21.0,26.5,0.0,1
FA0000219,ZAN'S KOSHER DELI,LAKE GROVE,11755.0,2025-03-17 16:58:00,17,11,6,1,1,0,0,1,1,24,12,24.0,423.0,3,0,0,,,,,1
FA0000220,RALPH'S OF GREENPORT,GREENPORT,11944.0,2025-08-13 17:20:00,4,2,3,0,1,0,0,0,0,0,0,0.0,-1.0,8,2,1,,,,,0
FA0000221,FLANAGANS PUB,RONKONKOMA,11779.0,2024-01-31 22:36:00,18,11,5,1,1,0,0,1,0,0,0,0.0,-1.0,1,2,0,38.0,32.0,35.0,0.0,1
FA0000221,FLANAGANS PUB,RONKONKOMA,11779.0,2025-05-07 18:29:00,16,7,5,1,1,0,0,1,1,18,11,18.0,461.0,5,2,0,,,,,0
FA0000222,TORTA FINA BAKESHOPPE,BABYLON,11702.0,2024-02-28 15:56:00,20,8,4,0,1,0,0,1,0,0,0,0.0,-1.0,2,2,0,53.0,42.0,47.5,0.4,1
FA0000222,TORTA FINA BAKESHOPPE,BABYLON,11702.0,2025-06-11 14:19:00,14,4,4,0,1,0,0,1,1,20,8,20.0,468.0,6,2,1,,,,,0
FA0000223,GOLDY'S GEMS,BAY SHORE,11706.0,2024-05-15 21:25:00,15,8,3,1,0,0,0,1,0,0,0,0.0,-1.0,5,2,0,62.0,57.0,59.5,1.34,0
FA0000223,GOLDY'S GEMS,BAY SHORE,11706.0,2025-04-30 21:15:00,14,9,4,1,1,0,0,0,1,15,8,15.0,349.0,4,2,0,,,,,0
FA0000224,FATTY MC GEE'S,EAST ISLIP,11730.0,2024-05-14 19:40:00,15,7,6,1,1,0,0,1,0,0,0,0.0,-1.0,5,1,0,66.0,52.0,59.0,0.0,0
FA0000224,FATTY MC GEE'S,EAST ISLIP,11730.0,2025-07-14 19:43:00,15,7,4,1,1,0,0,1,1,15,7,15.0,426.0,7,0,1,,,,,0
FA0000225,SAYVILLE ATHLETIC CLUB,SAYVILLE,11782.0,2024-12-16 20:07:00,7,4,3,1,0,0,0,1,0,0,0,0.0,-1.0,12,0,0,55.0,37.0,46.0,1.32,0
FA0000227,THE PARK LOUNGE,KINGS PARK,11754.0,2024-03-25 18:46:00,23,9,6,1,1,0,0,1,0,0,0,0.0,-1.0,3,0,0,51.0,34.0,42.5,0.0,1
FA0000227,THE PARK LOUNGE,KINGS PARK,11754.0,2025-03-31 20:02:00,16,6,5,1,1,0,0,1,1,23,9,23.0,371.0,3,0,0,,,,,0
FA0000228,H2O SEAFOOD GRILL,SMITHTOWN,11787.0,2024-01-18 23:31:00,13,9,4,1,1,0,0,1,0,0,0,0.0,-1.0,1,3,0,32.0,21.0,26.5,0.0,0
FA0000228,H2O SEAFOOD GRILL,SMITHTOWN,11787.0,2025-03-13 21:18:00,12,7,4,1,1,0,0,0,1,13,9,13.0,419.0,3,3,0,,,,,0
FA0000229,ROBERT MOSES STATE PARK FIELD 2,BABYLON,11702.0,2024-06-07 14:27:00,6,3,4,0,1,0,0,1,0,0,0,0.0,-1.0,6,4,1,83.0,63.0,73.0,0.0,0
FA0000229,ROBERT MOSES STATE PARK FIELD 2,BABYLON,11702.0,2025-07-08 14:55:00,7,5,4,1,1,0,0,0,1,6,3,6.0,396.0,7,1,1,,,,,0
FA0000230,TEXAS TACO,SAYVILLE,11782.0,2024-08-22 20:42:00,12,7,5,1,1,0,0,1,0,0,0,0.0,-1.0,8,3,1,78.0,53.0,65.5,0.0,0
FA0000230,TEXAS TACO,SAYVILLE,11782.0,2025-02-25 05:00:00,9,2,4,1,0,0,0,1,1,12,7,12.0,186.0,2,1,0,,,,,0
FA0000231,TUTTO PAZZO,HUNTINGTON,11743.0,2025-03-04 21:15:00,18,8,6,1,1,0,0,1,0,0,0,0.0,-1.0,3,1,0,,,,,1
FA0000232,TROPICAL SMOOTHIE CAFE,PATCHOGUE,11772.0,2024-01-25 21:07:00,7,4,3,1,0,0,0,1,0,0,0,0.0,-1.0,1,3,0,57.0,45.0,51.0,0.24,0
FA0000232,TROPICAL SMOOTHIE CAFE,PATCHOGUE,11772.0,2025-01-07 21:19:00,4,3,4,1,1,0,0,1,1,7,4,7.0,348.0,1,1,0,,,,,0
FA0000233,HOSHI HIBACHI & SUSHI,PATCHOGUE,11772.0,2024-06-13 21:07:00,23,13,6,1,1,0,0,1,0,0,0,0.0,-1.0,6,3,1,80.0,58.0,69.0,0.0,1
FA0000233,HOSHI HIBACHI & SUSHI,PATCHOGUE,11772.0,2025-06-17 20:09:00,19,13,5,1,1,0,0,1,1,23,13,23.0,368.0,6,1,1,,,,,1
FA0000234,THE BRIDGE,BRIDGEHAMPTON,11932.0,2024-08-21 17:16:00,16,7,5,1,1,0,0,1,0,0,0,0.0,-1.0,8,2,1,75.0,53.0,64.0,0.0,0
FA0000234,THE BRIDGE,BRIDGEHAMPTON,11932.0,2025-07-14 18:13:00,20,7,5,1,1,0,0,1,1,16,7,16.0,327.0,7,0,1,,,,,1
FA0000236,DIRTY TACO & TEQUILA,SMITHTOWN,11787.0,2024-09-12 19:39:00,24,12,6,1,1,0,0,1,0,0,0,0.0,-1.0,9,3,0,78.0,51.0,64.5,0.0,1
FA0000237,SOUTHOLD SOCIAL,SOUTHOLD,11971.0,2024-08-14 22:41:00,14,7,5,1,1,0,0,1,0,0,0,0.0,-1.0,8,2,1,86.0,63.0,74.5,0.0,0
FA0000237,SOUTHOLD SOCIAL,SOUTHOLD,11971.0,2025-08-18 23:05:00,19,11,6,1,1,0,0,1,1,14,7,14.0,369.0,8,0,1,,,,,1
FA0000238,STONEWALLS AT THE WOODS,RIVERHEAD,11901.0,2024-04-18 19:15:00,12,6,5,1,1,0,0,1,0,0,0,0.0,-1.0,4,3,0,47.0,43.0,45.0,0.25,0
FA0000240,DARK HORSE RESTAURANT,RIVERHEAD,11901.0,2025-02-18 21:15:00,18,11,7,1,1,0,0,1,0,0,0,0.0,-1.0,2,1,0,,,,,1
FA0000240,DARK HORSE RESTAURANT,RIVERHEAD,11901.0,2025-12-22 20:15:00,14,7,6,1,1,0,0,1,1,18,11,18.0,306.0,12,0,0,,,,,0
FA0000241,LA PORTA PIZZERIA,NORTHPORT,11768.0,2024-06-24 15:13:00,6,5,4,1,1,0,0,1,0,0,0,0.0,-1.0,6,0,1,84.0,69.0,76.5,0.0,0
FA0000241,LA PORTA PIZZERIA,NORTHPORT,11768.0,2024-12-02 20:07:00,17,8,6,1,1,0,0,1,1,6,5,6.0,161.0,12,0,0,41.0,19.0,30.0,0.0,1
FA0000242,RALPH'S FAMOUS ITALIAN ICES,MOUNT SINAI,11766.0,2025-05-21 18:48:00,4,1,2,0,0,0,0,0,0,0,0,0.0,-1.0,5,2,0,,,,,0
FA0000243,SWEET MAMA'S,NORTHPORT,11768.0,2024-09-18 16:11:00,15,9,6,1,1,0,0,1,0,0,0,0.0,-1.0,9,2,0,76.0,62.0,69.0,0.0,0
FA0000244,MAIN STREET CAFE,NORTHPORT,11768.0,2024-09-16 19:22:00,9,5,6,1,1,0,0,1,0,0,0,0.0,-1.0,9,0,0,76.0,51.0,63.5,0.0,0
FA0000244,MAIN STREET CAFE,NORTHPORT,11768.0,2025-11-19 21:29:00,16,8,5,1,1,0,0,1,1,9,5,9.0,429.0,11,2,0,,,,,0
FA0000245,ROBKE'S COUNTRY INN,NORTHPORT,11768.0,2024-04-25 19:38:00,18,11,4,1,0,0,0,1,0,0,0,0.0,-1.0,4,3,0,51.0,34.0,42.5,0.0,1
FA0000245,ROBKE'S COUNTRY INN,NORTHPORT,11768.0,2024-10-24 14:21:00,25,19,6,1,1,0,0,1,1,18,11,18.0,181.0,10,3,0,71.0,54.0,62.5,0.01,1
FA0000246,PUMPERNICKELS,NORTHPORT,11768.0,2025-02-28 18:32:00,23,10,5,1,1,0,0,1,0,0,0,0.0,-1.0,2,4,0,,,,,1
FA0000247,SALSA SALSA,PORT JEFFERSON,11777.0,2024-05-02 18:38:00,16,6,5,1,1,0,0,1,0,0,0,0.0,-1.0,5,3,0,66.0,47.0,56.5,0.0,0
FA0000248,THE FIFTH SEASON,PORT JEFFERSON,11777.0,2024-10-09 22:10:00,14,10,5,1,1,0,0,1,0,0,0,0.0,-1.0,10,2,0,70.0,46.0,58.0,0.0,0
FA0000248,THE FIFTH SEASON,PORT JEFFERSON,11777.0,2025-11-05 16:34:00,6,4,3,1,0,0,0,0,1,14,10,14.0,391.0,11,2,0,,,,,0
FA0000249,OAKLAND'S RESTAURANT,HAMPTON BAYS,11946.0,2024-08-29 17:24:00,16,13,5,1,1,0,0,1,0,0,0,0.0,-1.0,8,3,1,78.0,65.0,71.5,0.0,0
FA0000249,OAKLAND'S RESTAURANT,HAMPTON BAYS,11946.0,2025-07-24 19:59:00,21,17,5,1,1,0,0,1,1,16,13,16.0,329.0,7,3,1,,,,,1
FA0000250,ZAKURA JAPANESE RESTAURANT,AMAGANSETT,11930.0,2025-01-22 22:58:00,21,11,5,1,1,0,0,1,0,0,0,0.0,-1.0,1,2,0,,,,,1
FA0000251,BUOY ONE,RIVERHEAD,11901.0,2024-10-16 19:50:00,21,7,7,1,1,0,0,1,0,0,0,0.0,-1.0,10,2,0,60.0,39.0,49.5,0.0,1
FA0000253,RIVERHEAD RACEWAY STAND 1,RIVERHEAD,11901.0,2024-06-22 11:53:00,1,1,1,1,0,0,0,0,0,0,0,0.0,-1.0,6,5,1,85.0,73.0,79.0,0.0,0
FA0000253,RIVERHEAD RACEWAY STAND 1,RIVERHEAD,11901.0,2025-08-30 21:06:00,3,2,2,0,0,0,0,1,1,1,1,1.0,434.0,8,5,1,,,,,0
FA0000254,NINO'S PIZZA,MASTIC BEACH,11951.0,2024-11-04 21:52:00,19,11,5,1,1,0,0,1,0,0,0,0.0,-1.0,11,0,0,58.0,29.0,43.5,0.0,1
FA0000254,NINO'S PIZZA,MASTIC BEACH,11951.0,2025-11-07 21:40:00,22,12,6,1,1,1,0,1,1,19,11,19.0,367.0,11,4,0,,,,,1
FA0000255,ROLLER COASTA COFFEE,FARMINGVILLE,11738.0,2024-10-22 17:48:00,2,0,1,0,1,0,0,0,0,0,0,0.0,-1.0,10,1,0,82.0,53.0,67.5,0.0,0
FA0000255,ROLLER COASTA COFFEE,FARMINGVILLE,11738.0,2025-07-14 14:12:00,5,2,4,0,1,0,0,1,1,2,0,2.0,264.0,7,0,1,,,,,0
FA0000256,GOLDBERG'S,SAG HARBOR,11963.0,2024-11-13 18:15:00,24,11,6,1,1,0,0,1,0,0,0,0.0,-1.0,11,2,0,48.0,29.0,38.5,0.0,1
FA0000256,GOLDBERG'S,SAG HARBOR,11963.0,2025-01-24 20:58:00,25,12,6,1,1,0,0,1,1,24,11,24.0,72.0,1,4,0,,,,,1
FA0000257,EAST HAMPTON GRILL,EAST HAMPTON,11937.0,2024-02-06 22:25:00,16,11,6,1,1,0,0,1,0,0,0,0.0,-1.0,2,1,0,40.0,25.0,32.5,0.0,0
FA0000257,EAST HAMPTON GRILL,EAST HAMPTON,11937.0,2025-02-12 01:07:00,19,12,6,1,1,0,0,1,1,16,11,16.0,371.0,2,2,0,,,,,1
FA0000259,DELI 51,GREENLAWN,11740.0,2024-04-18 13:41:00,9,5,4,1,0,0,0,1,0,0,0,0.0,-1.0,4,3,0,47.0,43.0,45.0,0.25,0
FA0000259,DELI 51,GREENLAWN,11740.0,2024-09-24 17:18:00,6,5,2,1,0,0,0,1,1,9,5,9.0,159.0,9,1,0,68.0,55.0,61.5,0.0,0
FA0000259,DELI 51,GREENLAWN,11740.0,2025-09-29 17:08:00,9,8,4,1,0,0,0,1,2,15,10,7.5,369.0,9,0,0,,,,,0
FA0000260,NORTHPORT DELI,NORTHPORT,11768.0,2024-08-08 15:56:00,9,7,5,1,1,0,0,1,0,0,0,0.0,-1.0,8,3,1,73.0,66.0,69.5,0.01,0
FA0000260,NORTHPORT DELI,NORTHPORT,11768.0,2025-08-06 15:08:00,12,6,5,1,1,0,0,1,1,9,7,9.0,362.0,8,2,1,,,,,0
FA0000261,NORTHPORT SHIPWRECK DINER,NORTHPORT,11768.0,2024-02-21 05:00:00,15,5,4,1,1,0,0,0,0,0,0,0.0,-1.0,2,2,0,38.0,18.0,28.0,0.0,0
FA0000261,NORTHPORT SHIPWRECK DINER,NORTHPORT,11768.0,2025-03-26 16:48:00,9,6,4,1,1,0,0,0,1,15,5,15.0,399.0,3,2,0,,,,,0
FA0000262,THE CROSSROADS CAFE,EAST NORTHPORT,11731.0,2024-03-05 20:50:00,25,17,5,1,1,0,0,1,0,0,0,0.0,-1.0,3,1,0,49.0,42.0,45.5,0.26,1
FA0000263,LARKFIELD LANES,EAST NORTHPORT,11731.0,2024-02-22 21:29:00,19,10,5,1,1,0,0,1,0,0,0,0.0,-1.0,2,3,0,41.0,29.0,35.0,0.0,1
FA0000263,LARKFIELD LANES,EAST NORTHPORT,11731.0,2025-08-06 20:11:00,25,9,5,1,1,0,0,1,1,19,10,19.0,530.0,8,2,1,,,,,1
FA0000264,TERRACE CAFE @ ST. CHARLES HOS,PORT JEFFERSON,11777.0,2024-08-30 14:55:00,6,5,4,1,1,0,0,1,0,0,0,0.0,-1.0,8,4,1,75.0,63.0,69.0,0.0,0
